repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login,is_bot_actor
microsoft/vscode,302337,23640095209,closed,2026-03-17 11:19:22+00:00,benibenj,,,False
microsoft/vscode,302337,23640109357,labeled,2026-03-17 11:19:49+00:00,benibenj,bug,,False
microsoft/vscode,302337,23640109381,labeled,2026-03-17 11:19:49+00:00,benibenj,chat,,False
microsoft/vscode,302306,23626090820,labeled,2026-03-17 00:22:33+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,302306,23626102225,unlabeled,2026-03-17 00:23:06+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,302306,23626102253,labeled,2026-03-17 00:23:07+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,302306,23626102299,closed,2026-03-17 00:23:07+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302293,23625099850,labeled,2026-03-16 23:23:23+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302293,23625100011,labeled,2026-03-16 23:23:24+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302293,23625111652,unlabeled,2026-03-16 23:24:03+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302293,23625111673,labeled,2026-03-16 23:24:03+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302293,23625119407,closed,2026-03-16 23:24:34+00:00,jack-sucks-at-code,,,False
microsoft/vscode,302293,23625137714,unlabeled,2026-03-16 23:25:43+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302286,23624504139,labeled,2026-03-16 22:50:40+00:00,vs-code-engineering[bot],ai-translated,,True
microsoft/vscode,302286,23624505536,labeled,2026-03-16 22:50:43+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302286,23624505703,labeled,2026-03-16 22:50:44+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302286,23624520192,unlabeled,2026-03-16 22:51:24+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302286,23624520207,labeled,2026-03-16 22:51:24+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302286,23624535549,closed,2026-03-16 22:52:10+00:00,PlutoWuppel,,,False
microsoft/vscode,302281,23623491883,assigned,2026-03-16 22:04:51+00:00,joshspicer,,joshspicer,False
microsoft/vscode,302281,23700476692,closed,2026-03-19 00:10:58+00:00,joshspicer,,,False
microsoft/vscode,302281,23700516280,labeled,2026-03-19 00:12:55+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302281,23706781700,unlabeled,2026-03-19 06:09:17+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302281,23706781935,labeled,2026-03-19 06:09:17+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,302279,23623367787,assigned,2026-03-16 21:59:07+00:00,benibenj,,benibenj,False
microsoft/vscode,302279,23623367844,assigned,2026-03-16 21:59:07+00:00,bpasero,,bpasero,False
microsoft/vscode,302279,23632086310,labeled,2026-03-17 06:34:05+00:00,bpasero,chat-agents-view,,False
microsoft/vscode,302279,23632584272,assigned,2026-03-17 06:59:31+00:00,Copilot,,Copilot,False
microsoft/vscode,302279,23642022468,unassigned,2026-03-17 12:27:15+00:00,Copilot,,Copilot,False
microsoft/vscode,302279,23642024068,labeled,2026-03-17 12:27:18+00:00,bpasero,bug,,False
microsoft/vscode,302279,23652509420,closed,2026-03-17 17:13:34+00:00,bpasero,,,False
microsoft/vscode,302279,23652554694,labeled,2026-03-17 17:14:58+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302279,23671757090,unlabeled,2026-03-18 08:01:07+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302279,23671757437,labeled,2026-03-18 08:01:08+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,302279,23698216138,labeled,2026-03-18 22:12:49+00:00,bamurtaugh,verified,,False
microsoft/vscode,302242,23619091108,labeled,2026-03-16 19:13:46+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302242,23619105284,unlabeled,2026-03-16 19:14:18+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302242,23619105468,closed,2026-03-16 19:14:18+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302240,23618916122,labeled,2026-03-16 19:07:42+00:00,vs-code-engineering[bot],~chat-lm-unavailable,,True
microsoft/vscode,302240,23618935926,unlabeled,2026-03-16 19:08:24+00:00,vs-code-engineering[bot],~chat-lm-unavailable,,True
microsoft/vscode,302240,23618936132,closed,2026-03-16 19:08:25+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302239,23618844295,assigned,2026-03-16 19:05:07+00:00,justschen,,justschen,False
microsoft/vscode,302239,23683137030,assigned,2026-03-18 13:57:33+00:00,bpasero,,bpasero,False
microsoft/vscode,302239,23683137170,unassigned,2026-03-18 13:57:34+00:00,justschen,,justschen,False
microsoft/vscode,302239,23683284518,unassigned,2026-03-18 14:01:28+00:00,bpasero,,bpasero,False
microsoft/vscode,302239,23683284679,assigned,2026-03-18 14:01:28+00:00,benibenj,,benibenj,False
microsoft/vscode,302239,23689258126,labeled,2026-03-18 16:45:03+00:00,benibenj,*as-designed,,False
microsoft/vscode,302239,23689276241,closed,2026-03-18 16:45:36+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302229,23618283628,assigned,2026-03-16 18:45:20+00:00,pwang347,,pwang347,False
microsoft/vscode,302229,23620081564,labeled,2026-03-16 19:48:03+00:00,pwang347,bug,,False
microsoft/vscode,302229,23650440436,closed,2026-03-17 16:16:10+00:00,pwang347,,,False
microsoft/vscode,302174,23614929590,labeled,2026-03-16 16:52:31+00:00,leihaoyu,chat-ext-issue,,False
microsoft/vscode,302174,23614966883,unlabeled,2026-03-16 16:53:33+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302174,23614969543,labeled,2026-03-16 16:53:36+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302174,23614969921,labeled,2026-03-16 16:53:37+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302174,23614989474,unlabeled,2026-03-16 16:54:09+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302174,23614989546,labeled,2026-03-16 16:54:10+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302174,23615140377,closed,2026-03-16 16:58:19+00:00,leihaoyu,,,False
microsoft/vscode,302137,23614401722,labeled,2026-03-16 16:35:48+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302137,23614402118,assigned,2026-03-16 16:35:49+00:00,dileepyavan,,dileepyavan,False
microsoft/vscode,302137,23615543435,unlabeled,2026-03-16 17:11:37+00:00,joaomoreno,triage-needed,,False
microsoft/vscode,302137,23615544046,unassigned,2026-03-16 17:11:38+00:00,dileepyavan,,dileepyavan,False
microsoft/vscode,302137,23615545675,assigned,2026-03-16 17:11:41+00:00,roblourens,,roblourens,False
microsoft/vscode,302137,23645419198,closed,2026-03-17 14:05:34+00:00,joaomoreno,,,False
microsoft/vscode,302130,23611633132,labeled,2026-03-16 15:18:55+00:00,vs-code-engineering[bot],ai-translated,,True
microsoft/vscode,302130,23611635665,labeled,2026-03-16 15:18:59+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302130,23611661884,unlabeled,2026-03-16 15:19:36+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302130,23611662136,closed,2026-03-16 15:19:37+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302097,23609300097,closed,2026-03-16 14:15:15+00:00,moeidejaz,,,False
microsoft/vscode,302097,23609303302,labeled,2026-03-16 14:15:20+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302097,23609303887,labeled,2026-03-16 14:15:21+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302097,23609326352,unlabeled,2026-03-16 14:15:56+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302097,23609326550,labeled,2026-03-16 14:15:57+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302096,23610183038,assigned,2026-03-16 14:39:15+00:00,mjbvz,,mjbvz,False
microsoft/vscode,302096,23614046524,unassigned,2026-03-16 16:24:28+00:00,mjbvz,,mjbvz,False
microsoft/vscode,302096,23614046708,assigned,2026-03-16 16:24:28+00:00,justschen,,justschen,False
microsoft/vscode,302096,23683066498,labeled,2026-03-18 13:55:36+00:00,justschen,info-needed,,False
microsoft/vscode,302096,23707911152,closed,2026-03-19 07:10:22+00:00,MihaPro-CarX,,,False
microsoft/vscode,302069,23605399528,labeled,2026-03-16 12:15:38+00:00,asftoffkin999,chat-ext-issue,,False
microsoft/vscode,302069,23605418163,unlabeled,2026-03-16 12:16:18+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302069,23605420151,assigned,2026-03-16 12:16:23+00:00,lramos15,,lramos15,False
microsoft/vscode,302069,23609416710,unassigned,2026-03-16 14:18:22+00:00,lramos15,,lramos15,False
microsoft/vscode,302069,23609416914,assigned,2026-03-16 14:18:22+00:00,bhavyaus,,bhavyaus,False
microsoft/vscode,302069,23647970309,closed,2026-03-17 15:09:43+00:00,bhavyaus,,,False
microsoft/vscode,302062,23604869564,assigned,2026-03-16 11:57:09+00:00,lramos15,,lramos15,False
microsoft/vscode,302062,23604871203,assigned,2026-03-16 11:57:13+00:00,isidorn,,isidorn,False
microsoft/vscode,302062,23604874336,labeled,2026-03-16 11:57:20+00:00,jrieken,bug,,False
microsoft/vscode,302062,23604874356,labeled,2026-03-16 11:57:20+00:00,jrieken,important,,False
microsoft/vscode,302062,23604876393,labeled,2026-03-16 11:57:25+00:00,jrieken,inline-chat,,False
microsoft/vscode,302062,23605068847,assigned,2026-03-16 12:04:19+00:00,jrieken,,jrieken,False
microsoft/vscode,302062,23605385361,unassigned,2026-03-16 12:15:08+00:00,isidorn,,isidorn,False
microsoft/vscode,302062,23610169813,closed,2026-03-16 14:38:52+00:00,lramos15,,,False
microsoft/vscode,302062,23678573776,closed,2026-03-18 11:34:28+00:00,jrieken,,,False
microsoft/vscode,302054,23603903607,assigned,2026-03-16 11:20:38+00:00,dmitrivMS,,dmitrivMS,False
microsoft/vscode,302054,23603904102,labeled,2026-03-16 11:20:39+00:00,joaomoreno,bug,,False
microsoft/vscode,302054,23603904182,labeled,2026-03-16 11:20:40+00:00,joaomoreno,install-update,,False
microsoft/vscode,302054,23622409979,closed,2026-03-16 21:16:57+00:00,dmitrivMS,,,False
microsoft/vscode,302054,23622420524,labeled,2026-03-16 21:17:24+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302054,23671772352,unlabeled,2026-03-18 08:01:46+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302054,23671772627,labeled,2026-03-18 08:01:46+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,302049,23603550932,labeled,2026-03-16 11:08:33+00:00,amanthegreatone,chat-ext-issue,,False
microsoft/vscode,302049,23603579520,unlabeled,2026-03-16 11:09:31+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302049,23603581859,assigned,2026-03-16 11:09:36+00:00,roblourens,,roblourens,False
microsoft/vscode,302049,23617385132,unassigned,2026-03-16 18:13:49+00:00,roblourens,,roblourens,False
microsoft/vscode,302049,23617385252,assigned,2026-03-16 18:13:49+00:00,TylerLeonhardt,,TylerLeonhardt,False
microsoft/vscode,302049,23624770228,labeled,2026-03-16 23:04:26+00:00,vs-code-engineering[bot],*duplicate,,True
microsoft/vscode,302049,23624783191,closed,2026-03-16 23:05:08+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302014,23601149241,assigned,2026-03-16 09:49:40+00:00,anthonykim1,,anthonykim1,False
microsoft/vscode,302014,23630108110,labeled,2026-03-17 04:40:25+00:00,anthonykim1,bug,,False
microsoft/vscode,302014,23630108775,labeled,2026-03-17 04:40:28+00:00,anthonykim1,info-needed,,False
microsoft/vscode,302014,23630110558,labeled,2026-03-17 04:40:35+00:00,anthonykim1,terminal-links,,False
microsoft/vscode,302014,23630111398,labeled,2026-03-17 04:40:39+00:00,anthonykim1,copilot,,False
microsoft/vscode,302014,23637172333,closed,2026-03-17 09:50:08+00:00,aiday-mar,,,False
microsoft/vscode,302005,23600710223,labeled,2026-03-16 09:36:23+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302005,23600710528,assigned,2026-03-16 09:36:24+00:00,lramos15,,lramos15,False
microsoft/vscode,302005,23614126707,closed,2026-03-16 16:27:05+00:00,lramos15,,,False
microsoft/vscode,301993,23599433992,labeled,2026-03-16 08:54:00+00:00,jishan1019,chat-ext-issue,,False
microsoft/vscode,301993,23599451518,unlabeled,2026-03-16 08:54:38+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,301993,23599453384,assigned,2026-03-16 08:54:42+00:00,lramos15,,lramos15,False
microsoft/vscode,301993,23614716880,labeled,2026-03-16 16:45:57+00:00,lramos15,info-needed,,False
microsoft/vscode,301993,23615986835,closed,2026-03-16 17:26:31+00:00,lramos15,,,False
microsoft/vscode,301989,23599390758,labeled,2026-03-16 08:52:24+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301989,23599403818,unlabeled,2026-03-16 08:52:54+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301989,23599403934,labeled,2026-03-16 08:52:54+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,301989,23599404093,closed,2026-03-16 08:52:54+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301988,23600714410,assigned,2026-03-16 09:36:32+00:00,sandy081,,sandy081,False
microsoft/vscode,301988,23616636978,labeled,2026-03-16 17:47:55+00:00,sandy081,*duplicate,,False
microsoft/vscode,301988,23616637569,closed,2026-03-16 17:47:56+00:00,sandy081,,,False
microsoft/vscode,301985,23599104834,assigned,2026-03-16 08:42:16+00:00,lramos15,,lramos15,False
microsoft/vscode,301985,23649005256,labeled,2026-03-17 15:37:50+00:00,lramos15,info-needed,,False
microsoft/vscode,301985,23701815007,closed,2026-03-19 01:26:08+00:00,LegionGPOS,,,False
microsoft/vscode,301981,23598695194,assigned,2026-03-16 08:27:07+00:00,dmitrivMS,,dmitrivMS,False
microsoft/vscode,301981,23598695270,assigned,2026-03-16 08:27:07+00:00,joaomoreno,,joaomoreno,False
microsoft/vscode,301981,23598722757,labeled,2026-03-16 08:28:09+00:00,bpasero,important,,False
microsoft/vscode,301981,23620986352,labeled,2026-03-16 20:21:36+00:00,dmitrivMS,bug,,False
microsoft/vscode,301981,23620987272,labeled,2026-03-16 20:21:38+00:00,dmitrivMS,install-update,,False
microsoft/vscode,301981,23622410204,closed,2026-03-16 21:16:57+00:00,dmitrivMS,,,False
microsoft/vscode,301981,23622421539,labeled,2026-03-16 21:17:27+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,301981,23671778112,unlabeled,2026-03-18 08:02:00+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,301981,23671778328,labeled,2026-03-18 08:02:00+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,301980,23598722710,labeled,2026-03-16 08:28:09+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301980,23598736957,unlabeled,2026-03-16 08:28:39+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301980,23598736962,labeled,2026-03-16 08:28:39+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,301980,23598737042,closed,2026-03-16 08:28:39+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301979,23598717502,labeled,2026-03-16 08:27:57+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301979,23598732933,unlabeled,2026-03-16 08:28:31+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301979,23598733004,labeled,2026-03-16 08:28:31+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,301979,23598733106,closed,2026-03-16 08:28:31+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301961,23597532917,assigned,2026-03-16 07:40:53+00:00,sandy081,,sandy081,False
microsoft/vscode,301961,23616637428,labeled,2026-03-16 17:47:56+00:00,sandy081,*duplicate,,False
microsoft/vscode,301961,23616637990,closed,2026-03-16 17:47:57+00:00,sandy081,,,False
microsoft/vscode,301960,23596275869,assigned,2026-03-16 06:46:17+00:00,sandy081,,sandy081,False
microsoft/vscode,301960,23616638138,labeled,2026-03-16 17:47:57+00:00,sandy081,*duplicate,,False
microsoft/vscode,301960,23616638751,closed,2026-03-16 17:47:59+00:00,sandy081,,,False
microsoft/vscode,301955,23595879497,labeled,2026-03-16 06:26:29+00:00,vs-code-engineering[bot],~spam,,True
microsoft/vscode,301955,23595893072,unlabeled,2026-03-16 06:27:03+00:00,vs-code-engineering[bot],~spam,,True
microsoft/vscode,301955,23595893146,labeled,2026-03-16 06:27:03+00:00,vs-code-engineering[bot],spam,,True
microsoft/vscode,301955,23595893152,closed,2026-03-16 06:27:03+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301935,23594382043,labeled,2026-03-16 05:04:06+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,301935,23594382186,assigned,2026-03-16 05:04:07+00:00,kycutler,,kycutler,False
microsoft/vscode,301935,23609888789,assigned,2026-03-16 14:31:21+00:00,jrieken,,jrieken,False
microsoft/vscode,301935,23609888945,unassigned,2026-03-16 14:31:22+00:00,kycutler,,kycutler,False
microsoft/vscode,301935,23609914644,unlabeled,2026-03-16 14:32:03+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,301935,23611750263,labeled,2026-03-16 15:21:54+00:00,jrieken,info-needed,,False
microsoft/vscode,301935,23638519209,closed,2026-03-17 10:30:34+00:00,jrieken,,,False
microsoft/vscode,301928,23592597347,assigned,2026-03-16 02:59:26+00:00,dileepyavan,,dileepyavan,False
microsoft/vscode,301928,23592602266,labeled,2026-03-16 02:59:50+00:00,DonJayamanne,bug,,False
microsoft/vscode,301928,23592602283,labeled,2026-03-16 02:59:50+00:00,DonJayamanne,important,,False
microsoft/vscode,301928,23592602292,labeled,2026-03-16 02:59:50+00:00,DonJayamanne,chat-terminal-sandbox,,False
microsoft/vscode,301928,23625078217,labeled,2026-03-16 23:22:09+00:00,mjbvz,candidate,,False
microsoft/vscode,301928,23631736251,closed,2026-03-17 06:14:48+00:00,mjbvz,,,False
microsoft/vscode,301922,23592432585,closed,2026-03-16 02:47:29+00:00,Dr-T0-Jerzys-solve-all,,,False
microsoft/vscode,301922,23592439209,labeled,2026-03-16 02:47:56+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,301922,23592439340,labeled,2026-03-16 02:47:57+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,301922,23592446275,unlabeled,2026-03-16 02:48:26+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,301922,23592446293,labeled,2026-03-16 02:48:26+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,301921,23592867115,assigned,2026-03-16 03:17:49+00:00,sandy081,,sandy081,False
microsoft/vscode,301921,23616641289,labeled,2026-03-16 17:48:04+00:00,sandy081,*duplicate,,False
microsoft/vscode,301921,23616641829,closed,2026-03-16 17:48:05+00:00,sandy081,,,False
microsoft/vscode,301912,23590896530,assigned,2026-03-16 00:54:36+00:00,sandy081,,sandy081,False
microsoft/vscode,301912,23616642110,labeled,2026-03-16 17:48:06+00:00,sandy081,*duplicate,,False
microsoft/vscode,301912,23616642999,closed,2026-03-16 17:48:08+00:00,sandy081,,,False
microsoft/vscode,301886,23588067719,labeled,2026-03-15 20:14:54+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,301886,23588067837,assigned,2026-03-15 20:14:55+00:00,mjbvz,,mjbvz,False
microsoft/vscode,301886,23614082303,unassigned,2026-03-16 16:25:37+00:00,mjbvz,,mjbvz,False
microsoft/vscode,301886,23614082410,assigned,2026-03-16 16:25:37+00:00,deepak1556,,deepak1556,False
microsoft/vscode,301886,23614105121,unlabeled,2026-03-16 16:26:22+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,301886,23614452721,unassigned,2026-03-16 16:37:29+00:00,deepak1556,,deepak1556,False
microsoft/vscode,301886,23614452809,assigned,2026-03-16 16:37:30+00:00,ntrogh,,ntrogh,False
microsoft/vscode,301886,23614455047,labeled,2026-03-16 16:37:34+00:00,deepak1556,vscode-website,,False
microsoft/vscode,301886,23617456274,closed,2026-03-16 18:16:15+00:00,deepak1556,,,False
microsoft/vscode,301879,23587718636,assigned,2026-03-15 19:32:57+00:00,roblourens,,roblourens,False
microsoft/vscode,301879,23591490127,unassigned,2026-03-16 01:37:29+00:00,roblourens,,roblourens,False
microsoft/vscode,301879,23591490156,assigned,2026-03-16 01:37:29+00:00,DonJayamanne,,DonJayamanne,False
microsoft/vscode,301879,23591498915,assigned,2026-03-16 01:38:11+00:00,rebornix,,rebornix,False
microsoft/vscode,301879,23593933960,labeled,2026-03-16 04:34:03+00:00,DonJayamanne,bug,,False
microsoft/vscode,301879,23593933972,labeled,2026-03-16 04:34:03+00:00,DonJayamanne,info-needed,,False
microsoft/vscode,301879,23593933987,labeled,2026-03-16 04:34:03+00:00,DonJayamanne,copilot-cli-agent,,False
microsoft/vscode,301879,23612965422,closed,2026-03-16 15:54:08+00:00,NavyAnt24,,,False
microsoft/vscode,301858,23585819425,assigned,2026-03-15 15:57:54+00:00,pwang347,,pwang347,False
microsoft/vscode,301858,23585820325,labeled,2026-03-15 15:58:02+00:00,aeschli,bug,,False
microsoft/vscode,301858,23587158674,closed,2026-03-15 18:32:34+00:00,aeschli,,,False
microsoft/vscode,301858,23618839383,labeled,2026-03-16 19:04:57+00:00,eleanorjboyd,verified,,False
microsoft/vscode,301844,23584942521,labeled,2026-03-15 14:10:59+00:00,poyygit37,chat-ext-issue,,False
microsoft/vscode,301844,23584948490,labeled,2026-03-15 14:11:39+00:00,vs-code-engineering[bot],ai-translated,,True
microsoft/vscode,301844,23584948562,unlabeled,2026-03-15 14:11:39+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,301844,23584948994,labeled,2026-03-15 14:11:43+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,301844,23584952974,unlabeled,2026-03-15 14:12:12+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,301844,23584953018,closed,2026-03-15 14:12:12+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301821,23583545662,labeled,2026-03-15 11:02:35+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301821,23583549431,unlabeled,2026-03-15 11:03:07+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301821,23583549449,labeled,2026-03-15 11:03:07+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,301821,23583549456,closed,2026-03-15 11:03:07+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301819,23583631267,assigned,2026-03-15 11:14:41+00:00,bpasero,,bpasero,False
microsoft/vscode,301819,23583631389,assigned,2026-03-15 11:14:42+00:00,deepak1556,,deepak1556,False
microsoft/vscode,301819,23593613273,unassigned,2026-03-16 04:16:37+00:00,bpasero,,bpasero,False
microsoft/vscode,301819,23593613313,assigned,2026-03-16 04:16:38+00:00,mrleemurray,,mrleemurray,False
microsoft/vscode,301819,23593614725,labeled,2026-03-16 04:16:43+00:00,deepak1556,bug,,False
microsoft/vscode,301819,23593614735,labeled,2026-03-16 04:16:43+00:00,deepak1556,macos,,False
microsoft/vscode,301819,23599179070,labeled,2026-03-16 08:45:00+00:00,deepak1556,candidate,,False
microsoft/vscode,301819,23609204582,closed,2026-03-16 14:12:57+00:00,deepak1556,,,False
microsoft/vscode,301819,23609226712,labeled,2026-03-16 14:13:28+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,301819,23619294514,unlabeled,2026-03-16 19:21:32+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,301819,23619294976,labeled,2026-03-16 19:21:33+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,301802,23581972237,assigned,2026-03-15 07:27:58+00:00,sandy081,,sandy081,False
microsoft/vscode,301802,23616639818,labeled,2026-03-16 17:48:01+00:00,sandy081,*duplicate,,False
microsoft/vscode,301802,23616640447,closed,2026-03-16 17:48:02+00:00,sandy081,,,False
microsoft/vscode,301795,23581101345,labeled,2026-03-15 05:20:25+00:00,Williamleejx,chat-ext-issue,,False
microsoft/vscode,301795,23581105191,unlabeled,2026-03-15 05:21:05+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,301795,23581105452,labeled,2026-03-15 05:21:07+00:00,vs-code-engineering[bot],~chat-no-response-returned,,True
microsoft/vscode,301795,23581108400,unlabeled,2026-03-15 05:21:39+00:00,vs-code-engineering[bot],~chat-no-response-returned,,True
microsoft/vscode,301795,23581108416,closed,2026-03-15 05:21:39+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301786,23580406283,labeled,2026-03-15 03:39:17+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301786,23580409005,unlabeled,2026-03-15 03:39:44+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,301786,23580409014,labeled,2026-03-15 03:39:45+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,301786,23580409024,closed,2026-03-15 03:39:45+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301782,23579715766,labeled,2026-03-15 02:01:29+00:00,vs-code-engineering[bot],~spam,,True
microsoft/vscode,301782,23579720206,unlabeled,2026-03-15 02:01:57+00:00,vs-code-engineering[bot],~spam,,True
microsoft/vscode,301782,23579720215,labeled,2026-03-15 02:01:57+00:00,vs-code-engineering[bot],spam,,True
microsoft/vscode,301782,23579720236,closed,2026-03-15 02:01:57+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,301754,23576795570,assigned,2026-03-14 21:15:23+00:00,sandy081,,sandy081,False
microsoft/vscode,301754,23616642905,labeled,2026-03-16 17:48:08+00:00,sandy081,*duplicate,,False
microsoft/vscode,301754,23616643696,closed,2026-03-16 17:48:09+00:00,sandy081,,,False
microsoft/vscode,301753,23576795808,assigned,2026-03-14 21:15:24+00:00,aeschli,,aeschli,False
microsoft/vscode,301753,23613547617,closed,2026-03-16 16:10:05+00:00,aeschli,,,False
microsoft/vscode,301753,23613726810,closed,2026-03-16 16:14:57+00:00,aeschli,,,False
microsoft/vscode,301748,23576161729,assigned,2026-03-14 20:04:59+00:00,aeschli,,aeschli,False
microsoft/vscode,301748,23613352637,assigned,2026-03-16 16:05:25+00:00,pwang347,,pwang347,False
microsoft/vscode,301748,23689020018,labeled,2026-03-18 16:38:09+00:00,aeschli,chat-prompts,,False
microsoft/vscode,301748,23689021984,labeled,2026-03-18 16:38:13+00:00,aeschli,feature-request,,False
microsoft/vscode,301748,23689028218,labeled,2026-03-18 16:38:23+00:00,aeschli,verification-needed,,False
microsoft/vscode,301748,23691707103,closed,2026-03-18 18:00:57+00:00,aeschli,,,False
microsoft/vscode,301748,23691724299,labeled,2026-03-18 18:01:32+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,301748,23706785505,unlabeled,2026-03-19 06:09:28+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,301748,23706785745,labeled,2026-03-19 06:09:28+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,301747,23576024161,assigned,2026-03-14 19:48:42+00:00,chrmarti,,chrmarti,False
